text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"Is it legal for a sitting President to be ""wire tapping"" a race for president prior to an election? Turned down by court earlier. A NEW LOW!",FALSE,124110,NA,3/4/2017 11:49,FALSE,NA,8.37993E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,36533,FALSE,FALSE,NA,NA
"Just out: The same Russian Ambassador that met Jeff Sessions visited the Obama White House 22 times, and 4 times last year alone.",FALSE,121669,NA,3/4/2017 11:42,FALSE,NA,8.37992E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,37599,FALSE,FALSE,NA,NA
"Terrible! Just found out that Obama had my ""wires tapped"" in Trump Tower just before the victory. Nothing found. This is McCarthyism!",FALSE,144316,NA,3/4/2017 11:35,FALSE,NA,8.3799E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,50815,FALSE,FALSE,NA,NA
The first meeting Jeff Sessions had with the Russian Amb was set up by the Obama Administration under education program for 100 Ambs......,FALSE,88491,NA,3/4/2017 11:26,FALSE,NA,8.37988E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,24495,FALSE,FALSE,NA,NA
MAKE AMERICA GREAT AGAIN! https://t.co/kuQiZDz4rA,FALSE,123482,NA,3/3/2017 22:13,FALSE,NA,8.37788E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,36588,FALSE,FALSE,NA,NA
"I hereby demand a second investigation, after Schumer, of Pelosi for her close ties to Russia, and lying about it. https://t.co/qCDljfF3wN",FALSE,122487,NA,3/3/2017 21:02,FALSE,NA,8.3777E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,40054,FALSE,FALSE,NA,NA
We must fix our education system for our kids to Make America Great Again. Wonderful day at Saint Andrew in Orlando. https://t.co/OTJaHcvLzf,FALSE,83502,NA,3/3/2017 20:48,FALSE,NA,8.37767E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,16572,FALSE,FALSE,NA,NA
We should start an immediate investigation into @SenSchumer and his ties to Russia and Putin. A total hypocrite! https://t.co/Ik3yqjHzsA,FALSE,150824,NA,3/3/2017 17:54,FALSE,NA,8.37723E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,54695,FALSE,FALSE,NA,NA
"Weekly Address
Join me here: https://t.co/SEavQK5zy5 https://t.co/EnyXYeqgcp",FALSE,54255,NA,3/3/2017 16:41,FALSE,NA,8.37705E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10217,FALSE,FALSE,NA,NA
It is so pathetic that the Dems have still not approved my full Cabinet.,FALSE,137398,NA,3/3/2017 12:19,FALSE,NA,8.37638E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,27945,FALSE,FALSE,NA,NA
"Nick Adams new book, Green Card Warrior, is a must read. The merit-based system is the way to go. Canada, Australia! @foxandfriends",FALSE,66927,NA,3/3/2017 12:00,FALSE,NA,8.37634E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,13864,FALSE,FALSE,NA,NA
"...is all of the illegal leaks of classified and other information. It is a total ""witch hunt!""",FALSE,93597,NA,3/3/2017 2:38,FALSE,NA,8.37492E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,18164,FALSE,FALSE,NA,NA
"...to win. The Democrats are overplaying their hand. They lost the election, and now they have lost their grip on reality. The real story...",FALSE,110352,NA,3/3/2017 2:35,FALSE,NA,8.37492E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,23298,FALSE,FALSE,NA,NA
...intentional. This whole narrative is a way of saving face for Democrats losing an election that everyone thought they were supposed.....,FALSE,90719,NA,3/3/2017 2:27,FALSE,NA,8.3749E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,17542,FALSE,FALSE,NA,NA
"Jeff Sessions is an honest man. He did not say anything wrong. He could have stated his response more accurately, but it was clearly not....",FALSE,102762,NA,3/3/2017 2:22,FALSE,NA,8.37488E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,19879,FALSE,FALSE,NA,NA
"Since November 8th, Election Day, the Stock Market has posted $3.2 trillion in GAINS and consumer confidence is at a 15 year high. Jobs!",FALSE,176434,NA,3/2/2017 11:00,FALSE,NA,8.37256E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,37429,FALSE,FALSE,NA,NA
THANK YOU!,FALSE,184921,NA,3/1/2017 13:38,FALSE,NA,8.36934E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,27496,FALSE,FALSE,NA,NA
"#JointSession #MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>
https://t.co/RDO6Jt2pip",FALSE,64004,NA,3/1/2017 1:42,FALSE,NA,8.36753E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10204,FALSE,FALSE,NA,NA
"Join me live at 9:00 P.M. 
#JointAddress https://t.co/J882zbyVkJ https://t.co/gTtK3vJmkU",FALSE,55086,NA,3/1/2017 1:30,FALSE,NA,8.36751E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7416,FALSE,FALSE,NA,NA
I will be interviewed on @foxandfriends at 6:00 A.M. Enjoy!,FALSE,83243,NA,2/28/2017 2:43,FALSE,NA,8.36406E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,11075,FALSE,FALSE,NA,NA
"GOP now viewed more favorably than Dems, in Trump era (per NBC/WSJ poll) via @HotlineJosh:
https://t.co/Soebxtg2Zd",FALSE,70872,NA,2/27/2017 21:48,FALSE,NA,8.36332E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,14728,FALSE,FALSE,NA,NA
Great meeting with CEOs of leading U.S. health insurance companies who provide great healthcare to the American peo… https://t.co/60jigi6ffS,FALSE,89997,NA,2/27/2017 17:06,TRUE,NA,8.36261E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,15464,FALSE,FALSE,NA,NA
"Big dinner with Governors tonight at White House. Much to be discussed, including healthcare.",FALSE,106452,NA,2/26/2017 20:13,FALSE,NA,8.35946E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,15788,FALSE,FALSE,NA,NA
"Russia talk is FAKE NEWS put out by the Dems, and played up by the media, in order to mask the big election defeat and the illegal leaks!",FALSE,113670,NA,2/26/2017 18:16,FALSE,NA,8.35917E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,24713,FALSE,FALSE,NA,NA
For first time the failing @nytimes will take an ad (a bad one) to help save its failing reputation. Try reporting accurately &amp; fairly!,FALSE,109901,NA,2/26/2017 11:42,FALSE,NA,8.35817E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,21886,FALSE,FALSE,NA,NA
"The race for DNC Chairman was, of course, totally ""rigged."" Bernie's guy, like Bernie himself, never had a chance. Clinton demanded Perez!",FALSE,87546,NA,2/26/2017 11:33,FALSE,NA,8.35815E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,19160,FALSE,FALSE,NA,NA
"Congratulations to Thomas Perez, who has just been named Chairman of the DNC. I could not be happier for him, or for the Republican Party!",FALSE,131184,NA,2/25/2017 22:02,FALSE,NA,8.35611E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,28886,FALSE,FALSE,NA,NA
I will not be attending the White House Correspondents' Association Dinner this year. Please wish everyone well and have a great evening!,FALSE,124570,NA,2/25/2017 21:53,FALSE,NA,8.35609E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,23973,FALSE,FALSE,NA,NA
Weekly Address from @WhiteHouse: https://t.co/uaoQSHBOQB https://t.co/7eF6aC6kEC,FALSE,45986,NA,2/25/2017 18:12,FALSE,NA,8.35553E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10101,FALSE,FALSE,NA,NA
"'Remarks by President Trump at Signing of H.J. Resolution 41'
https://t.co/Q3MoCGAc54 https://t.co/yGDDTKm9Br",FALSE,46304,NA,2/14/2017 21:48,FALSE,NA,8.31621E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8537,FALSE,FALSE,NA,NA
Great parent-teacher listening session this morning with @VP Pence &amp; @usedgov Secretary @BetsyDeVos. Watch:… https://t.co/nuLTs513Ot,FALSE,59267,NA,2/14/2017 20:21,TRUE,NA,8.31599E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,11381,FALSE,FALSE,NA,NA
The real story here is why are there so many illegal leaks coming out of Washington? Will these leaks be happening as I deal on N.Korea etc?,FALSE,111865,NA,2/14/2017 14:28,FALSE,NA,8.31511E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,26679,FALSE,FALSE,NA,NA
Congratulations to our new #VASecretary Dr. David Shulkin. Time to take care of Veterans who have fought to protect… https://t.co/FNewjbHuw4,FALSE,91235,NA,2/14/2017 3:30,TRUE,NA,8.31345E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,16309,FALSE,FALSE,NA,NA
Congratulations Treasury Secretary Steven Mnuchin! #ICYMI- watch here: https://t.co/RPsmw4yD7y https://t.co/K8tWLlXiYK,FALSE,64209,NA,2/14/2017 2:57,FALSE,NA,8.31336E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10948,FALSE,FALSE,NA,NA
Wonderful meeting with Canadian PM @JustinTrudeau and a group of leading CEO's &amp; business women from Canada<ed><U+00A0><U+00BC><ed><U+00B7><U+00A8><ed><U+00A0><U+00BC><ed><U+00B7><U+00A6>and th… https://t.co/wAoCOaYeZ6,FALSE,85761,NA,2/13/2017 18:50,TRUE,NA,8.31214E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,15490,FALSE,FALSE,NA,NA
Welcome to the @WhiteHouse Prime Minister @JustinTrudeau! https://t.co/WKgF8Zo9ri,FALSE,85119,NA,2/13/2017 16:59,FALSE,NA,8.31186E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,13501,FALSE,FALSE,NA,NA
Today I will meet with Canadian PM Trudeau and a group of leading business women to discuss women in the workforce. https://t.co/bFAHPRXHdP,FALSE,74673,NA,2/13/2017 15:53,FALSE,NA,8.31169E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,11814,FALSE,FALSE,NA,NA
Just leaving Florida. Big crowds of enthusiastic supporters lining the road that the FAKE NEWS media refuses to mention. Very dishonest!,FALSE,142017,NA,2/12/2017 22:19,FALSE,NA,8.30904E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,25611,FALSE,FALSE,NA,NA
Congratulations Stephen Miller- on representing me this morning on the various Sunday morning shows. Great job!,FALSE,103397,NA,2/12/2017 15:41,FALSE,NA,8.30804E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,16128,FALSE,FALSE,NA,NA
I know Mark Cuban well. He backed me big-time but I wasn't interested in taking all of his calls.He's not smart enough to run for president!,FALSE,82717,NA,2/12/2017 13:23,FALSE,NA,8.30769E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,15342,FALSE,FALSE,NA,NA
"After two days of very productive talks, Prime Minister Abe is heading back to Japan. L",FALSE,83117,NA,2/12/2017 13:04,FALSE,NA,8.30765E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,13182,FALSE,FALSE,NA,NA
"While on FAKE NEWS @CNN, Bernie Sanders was cut off for using the term fake news to describe the network. They said technical difficulties!",FALSE,113601,NA,2/12/2017 12:14,FALSE,NA,8.30752E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,25054,FALSE,FALSE,NA,NA
"72% of refugees admitted into U.S. (2/3 -2/11) during COURT BREAKDOWN are from 7 countries: SYRIA, IRAQ, SOMALIA, IRAN, SUDAN, LIBYA &amp; YEMEN",FALSE,80908,NA,2/12/2017 11:55,FALSE,NA,8.30747E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,22608,FALSE,FALSE,NA,NA
"The crackdown on illegal criminals is merely the keeping of my campaign promise. Gang members, drug dealers &amp; others are being removed!",FALSE,149147,NA,2/12/2017 11:34,FALSE,NA,8.30742E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,29555,FALSE,FALSE,NA,NA
#ICYMI: Joint Statement with Prime Minister Shinzo Abe on North Korea. https://t.co/qEC87FKB1D,FALSE,62487,NA,2/12/2017 5:02,FALSE,NA,8.30643E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,14745,FALSE,FALSE,NA,NA
"A working dinner tonight with Prime Minister Abe of Japan, and his representatives, at the Winter White House (Mar-a-Lago). Very good talks!",FALSE,98018,NA,2/11/2017 23:24,FALSE,NA,8.30558E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,13909,FALSE,FALSE,NA,NA
"Played golf today with Prime Minister Abe of Japan and @TheBig_Easy, Ernie Els, and had a great time. Japan is very well represented!",FALSE,84467,NA,2/11/2017 23:15,FALSE,NA,8.30556E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,13364,FALSE,FALSE,NA,NA
"I am so proud of my daughter Ivanka. To be abused and treated so badly by the media, and to still hold her head so high, is truly wonderful!",FALSE,208306,NA,2/11/2017 23:00,FALSE,NA,8.30552E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,28551,FALSE,FALSE,NA,NA
"Having a great time hosting Prime Minister Shinzo Abe in the United States! 
https://t.co/Fvjsac89qS… https://t.co/hKqbMB2aQ9",FALSE,92625,NA,2/11/2017 18:28,TRUE,NA,8.30484E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,16970,FALSE,FALSE,NA,NA
"Melania and I are hosting Japanese Prime Minister Shinzo Abe and Mrs. Abe at Mar-a-Lago in Palm Beach, Fla. They are a wonderful couple!",FALSE,120625,NA,2/11/2017 13:33,FALSE,NA,8.3041E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,16964,FALSE,FALSE,NA,NA
"...design or negotiations yet. When I do, just like with the F-35 FighterJet or the Air Force One Program, price will come WAY DOWN!",FALSE,84146,NA,2/11/2017 13:24,FALSE,NA,8.30407E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,12965,FALSE,FALSE,NA,NA
"I am reading that the great border WALL will cost more than the government originally thought, but I have not gotten involved in the.....",FALSE,77438,NA,2/11/2017 13:18,FALSE,NA,8.30406E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,14079,FALSE,FALSE,NA,NA
"Our legal system is broken! ""77% of refugees allowed into U.S. since travel reprieve hail from seven suspect countries."" (WT)  SO DANGEROUS!",FALSE,101668,NA,2/11/2017 12:12,FALSE,NA,8.30389E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,23169,FALSE,FALSE,NA,NA
Heading to Joint Base Andrews on #MarineOne with Prime Minister Shinzo earlier today. https://t.co/4JFhyYdeHO,FALSE,161039,NA,2/10/2017 23:24,FALSE,NA,8.30196E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,40662,FALSE,FALSE,NA,NA
"The failing @nytimes does major FAKE NEWS China story saying ""Mr.Xi has not spoken to Mr. Trump since Nov.14."" We spoke at length yesterday!",FALSE,107456,NA,2/10/2017 13:35,FALSE,NA,8.30048E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,23838,FALSE,FALSE,NA,NA
"LAWFARE: ""Remarkably, in the entire opinion, the panel did not bother even to cite this (the) statute."" A disgraceful decision!",FALSE,89622,NA,2/10/2017 13:15,FALSE,NA,8.30042E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,17624,FALSE,FALSE,NA,NA
"SEE YOU IN COURT, THE SECURITY OF OUR NATION IS AT STAKE!",FALSE,237474,NA,2/9/2017 23:35,FALSE,NA,8.29836E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,66781,FALSE,FALSE,NA,NA
"Join us live in the Oval Office for the swearing in of our new Attorney General, @SenatorSessions!
LIVE:… https://t.co/QeW6vjog4A",FALSE,71448,NA,2/9/2017 15:58,TRUE,NA,8.29721E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10797,FALSE,FALSE,NA,NA
"..Ryan died on a winning mission ( according to General Mattis), not a ""failure."" Time for the U.S. to get smart and start winning again!",FALSE,91538,NA,2/9/2017 13:52,FALSE,NA,8.29689E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,14959,FALSE,FALSE,NA,NA
"...long he doesn't know how to win anymore, just look at the mess our country is in - bogged down in conflict all over the place. Our hero..",FALSE,68286,NA,2/9/2017 13:31,FALSE,NA,8.29684E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,11840,FALSE,FALSE,NA,NA
Sen. McCain should not be talking about the success or failure of a mission to the media. Only emboldens the enemy! He's been losing so....,FALSE,86099,NA,2/9/2017 13:26,FALSE,NA,8.29683E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,15856,FALSE,FALSE,NA,NA
"Chris Cuomo, in his interview with Sen. Blumenthal, never asked him about his long-term lie about his brave ""service"" in Vietnam. FAKE NEWS!",FALSE,74045,NA,2/9/2017 13:19,FALSE,NA,8.29681E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,14942,FALSE,FALSE,NA,NA
"Sen.Richard Blumenthal, who never fought in Vietnam when he said for years he had (major lie),now misrepresents what Judge Gorsuch told him?",FALSE,85111,NA,2/9/2017 11:57,FALSE,NA,8.29661E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,19437,FALSE,FALSE,NA,NA
"Congratulations to our new Attorney General, @SenatorSessions! https://t.co/e0buP1K83z",FALSE,163891,NA,2/9/2017 1:05,FALSE,NA,8.29497E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,32677,FALSE,FALSE,NA,NA
"'Trump administration seen as more truthful than news media'
https://t.co/6LmsR5JOSW",FALSE,88304,NA,2/8/2017 22:07,FALSE,NA,8.29452E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,17696,FALSE,FALSE,NA,NA
"'Majority in Leading EU Nations Support Trump-Style Travel Ban' 
Poll of more than 10,000 people in 10 countries...https://t.co/KWsIWhtC9o",FALSE,83304,NA,2/8/2017 21:46,FALSE,NA,8.29446E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,21848,FALSE,FALSE,NA,NA
'Immigration Ban Is One Of Trump's Most Popular Orders So Far' https://t.co/wAelwuQ4BE,FALSE,123342,NA,2/8/2017 19:39,FALSE,NA,8.29414E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,30506,FALSE,FALSE,NA,NA
"Thank you Brian Krzanich, CEO of @Intel. A great investment ($7 BILLION) in American INNOVATION and JOBS!… https://t.co/oicfDsPKHQ",FALSE,98175,NA,2/8/2017 19:22,TRUE,NA,8.2941E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,22120,FALSE,FALSE,NA,NA
"Big increase in traffic into our country from certain areas, while our people are far more vulnerable, as we wait for what should be EASY D!",FALSE,88965,NA,2/8/2017 17:41,FALSE,NA,8.29385E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,17605,FALSE,FALSE,NA,NA
'16 Fake News Stories Reporters Have Run Since Trump Won' https://t.co/0dHld5kiVc,FALSE,64461,NA,2/8/2017 15:54,FALSE,NA,8.29358E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,19153,FALSE,FALSE,NA,NA
My daughter Ivanka has been treated so unfairly by @Nordstrom. She is a great person -- always pushing me to do the right thing! Terrible!,FALSE,143052,NA,2/8/2017 15:51,FALSE,NA,8.29357E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,27304,FALSE,FALSE,NA,NA
Thank you to our great Police Chiefs &amp; Sheriffs for your leadership &amp; service. You have a true friend in the… https://t.co/Lysnv8ZR1h,FALSE,90446,NA,2/8/2017 15:23,TRUE,NA,8.2935E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,16234,FALSE,FALSE,NA,NA
"I will be speaking at 9:00 A.M. today to Police Chiefs and Sheriffs and will be discussing the horrible, dangerous and wrong decision.......",FALSE,75298,NA,2/8/2017 13:04,FALSE,NA,8.29315E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,10844,FALSE,FALSE,NA,NA
"If the U.S. does not win this case as it so obviously should, we can never have the security and safety to which we are entitled. Politics!",FALSE,115391,NA,2/8/2017 12:03,FALSE,NA,8.293E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,22319,FALSE,FALSE,NA,NA
"It is a disgrace that my full Cabinet is still not in place, the longest such delay in the history of our country. Obstruction by Democrats!",FALSE,157969,NA,2/8/2017 1:04,FALSE,NA,8.29134E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,36567,FALSE,FALSE,NA,NA
An honor having the National Sheriffs' Assoc. join me at the @WhiteHouse. Incredible men &amp; women who protect &amp; serv… https://t.co/1LkhbCNh8L,FALSE,108648,NA,2/7/2017 16:25,TRUE,NA,8.29003E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,18462,FALSE,FALSE,NA,NA
"I don't know Putin, have no deals in Russia, and the haters are going crazy - yet Obama can make a deal with Iran, #1 in terror, no problem!",FALSE,189189,NA,2/7/2017 12:11,FALSE,NA,8.28939E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,50707,FALSE,FALSE,NA,NA
"The threat from radical Islamic terrorism is very real, just look at what is happening in Europe and the Middle-East. Courts must act fast!",FALSE,146435,NA,2/7/2017 2:49,FALSE,NA,8.28798E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,32692,FALSE,FALSE,NA,NA
The failing @nytimes was forced to apologize to its subscribers for the poor reporting it did on my election win. Now they are worse!,FALSE,92370,NA,2/7/2017 2:33,FALSE,NA,8.28794E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,16497,FALSE,FALSE,NA,NA
An extended interview from the Super Bowl with @oreillyfactor airs tonight at 8:00 P.M. Enjoy! https://t.co/kZdHqaNTVR,FALSE,53823,NA,2/6/2017 23:33,FALSE,NA,8.28749E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8100,FALSE,FALSE,NA,NA
"...Senators should focus their energies on ISIS, illegal immigration and border security instead of always looking to start World War III.",FALSE,170746,NA,1/29/2017 21:49,FALSE,NA,8.25823E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,42440,FALSE,FALSE,NA,NA
The joint statement of former presidential candidates John McCain &amp; Lindsey Graham is wrong - they are sadly weak on immigration. The two...,FALSE,107917,NA,1/29/2017 21:45,FALSE,NA,8.25822E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,23856,FALSE,FALSE,NA,NA
Christians in the Middle-East have been executed in large numbers. We cannot allow this horror to continue!,FALSE,224897,NA,1/29/2017 15:03,FALSE,NA,8.25721E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,59674,FALSE,FALSE,NA,NA
"Our country needs strong borders and extreme vetting, NOW. Look what is happening all over Europe and, indeed, the world - a horrible mess!",FALSE,219712,NA,1/29/2017 13:08,FALSE,NA,8.25692E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,50666,FALSE,FALSE,NA,NA
Somebody with aptitude and conviction should buy the FAKE NEWS and failing @nytimes and either run it correctly or let it fold with dignity!,FALSE,112539,NA,1/29/2017 13:00,FALSE,NA,8.2569E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,22352,FALSE,FALSE,NA,NA
