text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"Here, our focus is giving safe haven to the most vulnerable Syrians – women, children, and survivors of torture.",FALSE,9504,POTUS44,11/18/2015 16:44,FALSE,6.6702E+17,6.6702E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,5304,FALSE,FALSE,NA,NA
"We will provide refuge to at least 10,000 refugees fleeing violence in Syria over the next year after they pass the highest security checks.",FALSE,12450,POTUS44,11/18/2015 16:41,FALSE,6.67019E+17,6.6702E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,7185,FALSE,FALSE,NA,NA
We also win this fight with our values. America can ensure our own security while welcoming refugees desperately seeking safety from ISIL.,FALSE,8100,POTUS44,11/18/2015 16:39,FALSE,6.67019E+17,6.67019E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,4449,FALSE,FALSE,NA,NA
"Protecting the American people is my top priority. With our 65 global partners, we're leading the campaign to degrade and destroy ISIL.",FALSE,14645,NA,11/18/2015 16:37,FALSE,NA,6.67019E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,6146,FALSE,FALSE,NA,NA
"This is an American hero: Capt. Groberg put it all on the line for his team. On his worst day, he gave us his best. https://t.co/WdWAPswJpE",FALSE,12862,NA,11/12/2015 17:13,FALSE,NA,6.64853E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,4187,FALSE,FALSE,NA,NA
"Today, we honor the incredible men and women who have served our country. Their sacrifice and selflessness is second to none.",FALSE,17825,NA,11/11/2015 15:35,FALSE,NA,6.64466E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,10180,FALSE,FALSE,NA,NA
I just launched my Facebook page with a video on climate change. America will lead on this. The time to act is now. https://t.co/WG5y1FbhIA,FALSE,6698,NA,11/9/2015 20:20,FALSE,NA,6.63814E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,3092,FALSE,FALSE,NA,NA
"Every American deserves quality, affordable health care. If you or a friend needs coverage, go to https://t.co/PJ7xIL6FjY and sign up now.",FALSE,5567,NA,11/1/2015 17:10,FALSE,NA,6.60866E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,2918,FALSE,FALSE,NA,NA
Who knew community policing could involve the Nae Nae? Great example of police having fun while keeping us safe: https://t.co/ZGeTDm6OYw,FALSE,7664,NA,10/29/2015 16:55,FALSE,NA,6.59775E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,4699,FALSE,FALSE,NA,NA
Good to be home for a night. Even better to see the @chicagobulls start the season off right! #SeeRed,FALSE,18661,NA,10/28/2015 2:35,FALSE,NA,6.59197E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,9780,FALSE,FALSE,NA,NA
Our thoughts are with the Mexican people as they brace for Hurricane Patricia. USAID disaster experts are on the ground and ready to help.,FALSE,24156,NA,10/23/2015 19:33,FALSE,NA,6.57641E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",POTUS44,19166,FALSE,FALSE,NA,NA
"Happy Back to the Future Day, @RealMikeFox! Ever think about the fact that we live in the future we dreamed of then? That's heavy, man.",FALSE,34207,NA,10/21/2015 20:13,FALSE,NA,6.56926E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,19181,FALSE,FALSE,NA,NA
So I'm eager to hear from folks in Charleston today on actions we can take to put recovery within reach for anyone who needs it.,FALSE,2577,POTUS44,10/21/2015 18:05,FALSE,6.56893E+17,6.56894E+17,1536791610,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,999,FALSE,FALSE,NA,NA
Congrats @Cubs - even @whitesox fans are rooting for you!,FALSE,18584,NA,10/14/2015 0:39,FALSE,NA,6.54094E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,9584,FALSE,FALSE,NA,NA
"Thanks, Zack. https://t.co/gOGzWmYdxQ",FALSE,14384,NA,10/2/2015 0:52,FALSE,NA,6.49749E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,10266,FALSE,FALSE,NA,NA
We have a moral responsibility to do what we can for families forced from their homes. Find out how you can help at http://t.co/J8A6mTD6D4.,FALSE,4757,POTUS44,9/28/2015 17:05,FALSE,6.48543E+17,6.48544E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,2582,FALSE,FALSE,NA,NA
But this isn't just about what I can do as President. Every single one of us - from citizens to NGOs - can help refugees find safe haven.,FALSE,3927,POTUS44,9/28/2015 17:03,FALSE,6.48543E+17,6.48543E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,1710,FALSE,FALSE,NA,NA
"We're also increasing the number of Syrian and other refugees we admit to the U.S. to 100,000 per year for the next two years.",FALSE,4607,POTUS44,9/28/2015 17:01,FALSE,6.48543E+17,6.48543E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,5250,FALSE,FALSE,NA,NA
We've provided more than $4.5 billion in humanitarian aid to help meet the needs of those impacted by the Syrian conflict.,FALSE,2499,POTUS44,9/28/2015 17:00,FALSE,6.48542E+17,6.48543E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,1303,FALSE,FALSE,NA,NA
"Nearly 12 million people have been displaced by the conflict in Syria. As Americans, we can't sit idly by. That's not who we are.",FALSE,8314,NA,9/28/2015 16:58,FALSE,NA,6.48542E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,4025,FALSE,FALSE,NA,NA
I'm grateful for the teachers who helped spark my sense of curiosity. The #62MillionGirls who aren't in school should have that same chance.,FALSE,14606,NA,9/26/2015 23:15,FALSE,NA,6.47912E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,8140,FALSE,FALSE,NA,NA
"Yogi Berra was an American original - a Hall of Famer, jovial prophet, &amp; a humble veteran. We'll miss you, Yogi, but your legacy ain't over.",FALSE,11369,NA,9/23/2015 20:42,FALSE,NA,6.46787E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,5033,FALSE,FALSE,NA,NA
"Welcome to the White House, @Pontifex! Your messages of love, hope, and peace have inspired us all.",FALSE,14607,NA,9/23/2015 12:45,FALSE,NA,6.46667E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,6943,FALSE,FALSE,NA,NA
Millions of families are more secure thanks to the ACA. Join them and #GetCovered on Nov 1: http://t.co/PJ7xIL6FjY  https://t.co/GF6yS0aHol,FALSE,1955,NA,9/22/2015 18:27,FALSE,NA,6.4639E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,999,FALSE,FALSE,NA,NA
Our right to vote is sacred. It's the foundation of our democracy. You can find out how to register to vote at http://t.co/8kaqY0U3fn.,FALSE,5450,NA,9/22/2015 15:52,FALSE,NA,6.46351E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,3974,FALSE,FALSE,NA,NA
"Cool clock, Ahmed. Want to bring it to the White House? We should inspire more kids like you to like science. It's what makes America great.",FALSE,435226,NA,9/16/2015 16:58,FALSE,NA,6.44194E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,400616,FALSE,FALSE,NA,NA
We've fought back because of you. We shouldn't slip back because of Congress. I urge them to send me a budget that invests in our future.,FALSE,7587,POTUS44,9/15/2015 20:36,FALSE,6.43885E+17,6.43886E+17,1536791610,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,2883,FALSE,FALSE,NA,NA
"When I took office, the budget deficit had reached 9.2% of our GDP. We've cut that down to 2.8%. http://t.co/3viaw4b0bB",FALSE,10806,POTUS44,9/15/2015 20:33,FALSE,6.43885E+17,6.43885E+17,1536791610,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,6799,FALSE,FALSE,NA,NA
"When I took office, 15.4% of our population was uninsured. Today, we’ve cut that by more than a third. http://t.co/3OOqcz8Oxp",FALSE,5494,POTUS44,9/15/2015 20:30,FALSE,6.43884E+17,6.43885E+17,1536791610,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,3683,FALSE,FALSE,NA,NA
"In 2009, our auto industry was flatlining. Now our workers are on pace to sell more American cars and trucks than any year since 2001.",FALSE,4080,POTUS44,9/15/2015 20:27,FALSE,6.43883E+17,6.43884E+17,1536791610,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,2678,FALSE,FALSE,NA,NA
We've cut the unemployment rate in half – from a high of 10% down to 5.1%. And we're not done. http://t.co/uRfaSoiGuA,FALSE,6934,POTUS44,9/15/2015 20:24,FALSE,6.43882E+17,6.43883E+17,1536791610,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,5343,FALSE,FALSE,NA,NA
"When I took office, 800,000 Americans lost their jobs each month. Our businesses have now added 13.1 million jobs over 66 straight months.",FALSE,7650,POTUS44,9/15/2015 20:21,FALSE,6.43882E+17,6.43882E+17,1536791610,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,5829,FALSE,FALSE,NA,NA
"7 years ago today, Lehman Brothers filed for bankruptcy, setting off the worst financial crisis in decades. Here's how far we've come:",FALSE,5828,NA,9/15/2015 20:20,FALSE,NA,6.43882E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,3155,FALSE,FALSE,NA,NA
"""@FAFSA"" might be hard to say, but filling it out can help you pay for college. FLOTUS, you're up! #5TimesFAFSA http://t.co/y1Jv8aeGUH",FALSE,5407,NA,9/14/2015 15:06,FALSE,NA,6.43441E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,2802,FALSE,FALSE,NA,NA
"14 years after the terrorist attacks of 9/11, we honor those we lost. We salute all who serve to keep us safe. We stand as strong as ever.",FALSE,48577,NA,9/11/2015 13:24,FALSE,NA,6.42328E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,39568,FALSE,FALSE,NA,NA
Today's Senate vote on the Iran deal is a historic step toward preventing Iran from obtaining a nuclear weapon. The world is safer for it.,FALSE,7455,NA,9/10/2015 21:15,FALSE,NA,6.42084E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,2982,FALSE,FALSE,NA,NA
"Thank you, Colin, for putting your experience and expertise behind this important initiative for our country. https://t.co/bSnaLMs8CU",FALSE,5224,NA,9/6/2015 16:45,FALSE,NA,6.40567E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,2643,FALSE,FALSE,NA,NA
I loved Alaska and met so many inspiring people. Have to keep up the fight on climate change for their sake—and ours. http://t.co/HzWW0S6iQc,FALSE,22567,NA,9/3/2015 18:42,FALSE,NA,6.39509E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,9005,FALSE,FALSE,NA,NA
"Today we’re returning Mount McKinley to its native name - Denali, a step to reflect the heritage of Alaska Natives. http://t.co/WyzQImKymX",FALSE,29789,NA,8/31/2015 17:31,FALSE,NA,6.38404E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,14294,FALSE,FALSE,NA,NA
"In Treme, I was inspired by the progress &amp; people 10 years after Katrina. It gives us hope, but our work isn't done. http://t.co/LDqsARhnZt",FALSE,7675,NA,8/29/2015 21:09,FALSE,NA,6.37734E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,2655,FALSE,FALSE,NA,NA
"Amidst global volatility, Congress should protect the momentum of our growing economy (not kill it). We must avoid shutdown / austerity.",FALSE,3843,NA,8/27/2015 15:27,FALSE,NA,6.36923E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,1588,FALSE,FALSE,NA,NA
The National Park Service: 99 years and 84 million acres strong. Congrats to all who work to protect these treasures. http://t.co/R8RyB9vkVW,FALSE,14139,NA,8/25/2015 17:55,FALSE,NA,6.36236E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,5769,FALSE,FALSE,NA,NA
"President Carter is as good a man as they come. Michelle and I are praying for him and Rosalynn. We're all pulling for you, Jimmy.",FALSE,16644,NA,8/20/2015 17:14,FALSE,NA,6.34413E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,6231,FALSE,FALSE,NA,NA
"Due to popular request, here are my vacation playlists: http://t.co/uer5sIl4Vk http://t.co/zHEekHvQBr What's your favorite summer song?",FALSE,13977,NA,8/14/2015 15:30,FALSE,NA,6.32213E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,8271,FALSE,FALSE,NA,NA
Thank you for all you've done to protect our sacred right to vote. It's as important today as it's ever been. https://t.co/ge74wu5nc1,FALSE,4323,NA,8/6/2015 17:30,FALSE,NA,6.29344E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,1823,FALSE,FALSE,NA,NA
"Heroes like @RepJohnLewis, Dr. King, and countless others sacrificed so that all of our voices could be heard. http://t.co/L7kxtWQlYW",FALSE,9285,POTUS44,8/6/2015 17:26,FALSE,6.29342E+17,6.29343E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,5064,FALSE,FALSE,NA,NA
"Before 1965, African Americans faced poll taxes, literacy tests, or having to count jellybeans in a jar when they tried to register to vote.",FALSE,7356,POTUS44,8/6/2015 17:23,FALSE,6.29342E+17,6.29342E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,5018,FALSE,FALSE,NA,NA
"50 years ago today, President Johnson signed the Voting Rights Act into law, securing the right to vote for millions of African Americans.",FALSE,12656,NA,8/6/2015 17:21,FALSE,NA,6.29342E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,7032,FALSE,FALSE,NA,NA
Pretty incredible time lapse of the dark side of the moon passing Earth from @NASA. American ingenuity at work! http://t.co/JKep9bcxGQ,FALSE,12057,NA,8/5/2015 23:01,FALSE,NA,6.29065E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,7483,FALSE,FALSE,NA,NA
Important detail – there are no secret deals. My staff can brief you on any question about any part of the deal. https://t.co/UO0B5xCOPh,FALSE,5805,NA,8/5/2015 20:46,FALSE,NA,6.29031E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,2752,FALSE,FALSE,NA,NA
The choice is ultimately between diplomacy and war. Iran's nuclear program accelerates if Congress kills this deal. https://t.co/nvBeO1Omko,FALSE,3512,NA,8/5/2015 20:45,FALSE,NA,6.2903E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,1857,FALSE,FALSE,NA,NA
"It's the strongest nuclear deal ever negotiated. There's no such thing as a ""better deal."" Walking away risks war. https://t.co/la7GhQXfzl",FALSE,3680,NA,8/5/2015 20:36,FALSE,NA,6.29028E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,1971,FALSE,FALSE,NA,NA
I refuse to condemn our kids to a planet that's beyond fixing. Let's meet this challenge and #ActOnClimate together.,FALSE,15702,POTUS44,8/3/2015 19:29,FALSE,6.28285E+17,6.28286E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,8761,FALSE,FALSE,NA,NA
"Despite what the critics will tell you, this plan will ultimately save the average American family nearly $85 a year on their energy bills.",FALSE,6373,POTUS44,8/3/2015 19:23,FALSE,6.28284E+17,6.28285E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,2451,FALSE,FALSE,NA,NA
"Thanks to this plan, there will be 90,000 fewer asthma attacks among our kids and we'll avoid 3,600 premature deaths in 2030.",FALSE,5114,POTUS44,8/3/2015 19:18,FALSE,6.28283E+17,6.28284E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,2647,FALSE,FALSE,NA,NA
"It's time to change that. With the Clean Power Plan, by 2030, carbon pollution from power plants will be 32% lower than it was a decade ago.",FALSE,4853,POTUS44,8/3/2015 19:15,FALSE,6.28282E+17,6.28283E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,3044,FALSE,FALSE,NA,NA
"Right now, power plants account for about one-third of America’s carbon pollution. That’s more than our cars, airplanes, and homes combined.",FALSE,3590,POTUS44,8/3/2015 19:11,FALSE,6.28281E+17,6.28282E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,2531,FALSE,FALSE,NA,NA
"Levels of carbon dioxide in our atmosphere are higher than they’ve been in 800,000 years. 2014 was the planet’s warmest year on record.",FALSE,4725,POTUS44,8/3/2015 19:06,FALSE,6.28281E+17,6.28281E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,4053,FALSE,FALSE,NA,NA
"Today, we're announcing America's Clean Power Plan—the most important step we've ever taken to combat climate change. Here are the facts:",FALSE,12220,NA,8/3/2015 19:06,FALSE,NA,6.28281E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,5400,FALSE,FALSE,NA,NA
"Hey @StationCDRKelly, loving the photos. Do you ever look out the window and just freak out?",FALSE,11675,NA,8/1/2015 19:25,FALSE,NA,6.27561E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,3918,FALSE,FALSE,NA,NA
"Launching a pilot program to help students in prison pay for college, because everyone willing to work for it deserves a second chance.",FALSE,19333,NA,7/31/2015 20:15,FALSE,NA,6.27211E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,8109,FALSE,FALSE,NA,NA
"Happy 50th birthday, Medicare and Medicaid! Two programs, one promise: that every American deserves a basic measure of dignity and security.",FALSE,8238,NA,7/30/2015 16:39,FALSE,NA,6.26794E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,3387,FALSE,FALSE,NA,NA
"25 years of the ADA and Americans with disabilities are breaking more barriers than ever, making all of us more free. Let's keep going.",FALSE,6654,NA,7/26/2015 21:05,FALSE,NA,6.25412E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,3013,FALSE,FALSE,NA,NA
"Proud to be the first American President to visit Kenya. Happy to see family, and to talk with young Kenyans about the future.",FALSE,31922,NA,7/24/2015 21:25,FALSE,NA,6.24692E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,18976,FALSE,FALSE,NA,NA
"E.L. Doctorow was one of America's greatest novelists. His books taught me much, and he will be missed.",FALSE,4163,NA,7/22/2015 1:13,FALSE,NA,6.23662E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,1819,FALSE,FALSE,NA,NA
Just got this new blue marble photo from @NASA. A beautiful reminder that we need to protect the only planet we have. http://t.co/JQ3174P0LF,FALSE,33795,NA,7/20/2015 14:27,FALSE,NA,6.23137E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,20715,FALSE,FALSE,NA,NA
Had a great visit today with Emma Didlake - our oldest living veteran at 110-years-young! She's a true American hero. http://t.co/EeeIC3AK4A,FALSE,17974,NA,7/17/2015 20:54,FALSE,NA,6.22147E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,5847,FALSE,FALSE,NA,NA
Congrats to Oregon on passing two years of free community college! Every hardworking student deserves access to higher education.,FALSE,40562,NA,7/17/2015 17:10,FALSE,NA,6.22091E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,23690,FALSE,FALSE,NA,NA
Pluto just had its first visitor! Thanks @NASA - it's a great day for discovery and American leadership. http://t.co/FfztBSMbK0,FALSE,37960,NA,7/15/2015 1:46,FALSE,NA,6.21134E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,19631,FALSE,FALSE,NA,NA
Good conversation with Tom Friedman on the deal we reached with Iran. It's a major step toward a safer world.  https://t.co/xwSrH9IoFG,FALSE,3122,NA,7/15/2015 0:57,FALSE,NA,6.21121E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,1400,FALSE,FALSE,NA,NA
Mass incarceration doesn't work. Let's build communities that give kids a shot at success and prisons that prepare people for a 2nd chance.,FALSE,31443,POTUS44,7/14/2015 22:47,FALSE,6.21087E+17,6.21089E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,25947,FALSE,FALSE,NA,NA
We could eliminate tuition at every public college and university in America with the $80 billion we spend each year on incarcerations.,FALSE,86478,POTUS44,7/14/2015 22:42,FALSE,6.21086E+17,6.21087E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,97666,FALSE,FALSE,NA,NA
The $80 billion we spend each year on incarcerations could double the salary of every high school teacher in America.,FALSE,19662,POTUS44,7/14/2015 22:37,FALSE,6.21085E+17,6.21086E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,20127,FALSE,FALSE,NA,NA
The $80 billion we spend each year to keep people incarcerated could pay for universal pre-K for every 3-year-old and 4-year-old in America.,FALSE,13676,POTUS44,7/14/2015 22:34,FALSE,6.21084E+17,6.21085E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,14558,FALSE,FALSE,NA,NA
"In 1980, there were 500,000 people in American jails. Today, there are 2.2 million. Many belong. But too many are nonviolent offenders.",FALSE,12458,POTUS44,7/14/2015 22:30,FALSE,6.21083E+17,6.21084E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,11906,FALSE,FALSE,NA,NA
America keeps more people behind bars than the top 35 European countries combined.,FALSE,10040,POTUS44,7/14/2015 22:26,FALSE,6.21082E+17,6.21083E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,11282,FALSE,FALSE,NA,NA
"America is home to 5% of the world's population, but 25% of the world's prisoners.",FALSE,12145,POTUS44,7/14/2015 22:20,FALSE,6.21082E+17,6.21082E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,13693,FALSE,FALSE,NA,NA
"Just spoke to the NAACP about criminal justice reform, something many broadly agree on. Some stats:",FALSE,5933,NA,7/14/2015 22:19,FALSE,NA,6.21082E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,2862,FALSE,FALSE,NA,NA
"South Carolina taking down the confederate flag - a signal of good will and healing, and a meaningful step towards a better future.",FALSE,31978,NA,7/10/2015 14:12,FALSE,NA,6.1951E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",POTUS44,19534,FALSE,FALSE,NA,NA
What a win for Team USA! Great game @CarliLloyd! Your country is so proud of all of you. Come visit the White House with the World Cup soon.,FALSE,56374,NA,7/6/2015 1:01,FALSE,NA,6.17861E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,27150,FALSE,FALSE,NA,NA
http://t.co/Ft3DwYWRJv,FALSE,24220,POTUS44,7/5/2015 3:57,FALSE,6.1743E+17,6.17543E+17,1536791610,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,5299,FALSE,FALSE,NA,NA
"It doesn't get much better than celebrating America with the people you love. Happy Fourth of July, everyone!",FALSE,28912,NA,7/4/2015 20:29,FALSE,NA,6.1743E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,9202,FALSE,FALSE,NA,NA
It's not mine; just a loaner. Maybe you can come play at the White House sometime instead?  https://t.co/srZKB6plzz,FALSE,30946,NA,7/2/2015 3:02,FALSE,NA,6.16442E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,12928,FALSE,FALSE,NA,NA
"Gotta go, but this was fun. Let's keep the health care conversation going - share how the #ACAWorks for you or your family.",FALSE,5112,NA,7/1/2015 20:21,FALSE,NA,6.16341E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",POTUS44,920,FALSE,FALSE,NA,NA
butler's a great player on o and d; let's sign him up long term. go bulls! https://t.co/IqbyUmcbmJ,FALSE,5300,NA,7/1/2015 20:17,FALSE,NA,6.1634E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,3554,FALSE,FALSE,NA,NA
"people lack info/turned off by political noise. w court case done, let's focus on getting people signed up. https://t.co/vFCDgMXSE9",FALSE,2514,NA,7/1/2015 20:16,FALSE,NA,6.1634E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,864,FALSE,FALSE,NA,NA
pushing to make 2 yrs comm college free; permit refinancing on student loans; push colleges to keep tuition low https://t.co/dTbTNDQSII,FALSE,15295,NA,7/1/2015 20:13,FALSE,NA,6.16339E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",POTUS44,10482,FALSE,FALSE,NA,NA
